"ZoneName","Name","RecordType","Data","TTL","Age","TimeStamp","UpdatedAtSerial","whenCreated","whenChanged","showInAdvancedViewOnly","DistinguishedName"
"3.168.192.in-addr.arpa","215","PTR","phlc-l-612505hr.solomonedwards.com.","1200","3556429","9/19/2006 1:00:00 PM","270","9/19/2006 1:17:44 PM","5/13/2021 2:39:40 PM","True","DC=215,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","190","PTR","chic-l-73001lpp.solomonedwards.com.","1200","3566994","12/3/2007 6:00:00 PM","411","12/3/2007 6:02:02 PM","5/13/2021 2:39:43 PM","True","DC=190,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","216","PTR","chic-l-61200srm.solomonedwards.com.","1200","3556429","9/19/2006 1:00:00 PM","271","9/19/2006 1:20:21 PM","5/13/2021 2:39:40 PM","True","DC=216,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","220","PTR","chic-l-611009zm.solomonedwards.com.","1200","3556575","9/25/2006 3:00:00 PM","276","9/25/2006 3:30:09 PM","5/13/2021 2:39:40 PM","True","DC=220,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","214","PTR","atlp-l-73001kmg.solomonedwards.com.","1200","3575318","11/14/2008 2:00:00 PM","454","3/31/2008 5:59:58 PM","5/13/2021 2:39:43 PM","True","DC=214,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","69","PTR","phl-l-sl510lraaeeb.solomonedwards.com.","1200","3611199","12/18/2012 3:00:00 PM","3334","12/18/2012 3:26:11 PM","5/13/2021 2:40:14 PM","True","DC=69,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","221","PTR","chic-l-90301sf3.solomonedwards.com.","1200","3556575","9/25/2006 3:00:00 PM","277","9/25/2006 3:35:27 PM","5/13/2021 2:39:40 PM","True","DC=221,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","168","PTR","chic-l-tem2835p.solomonedwards.com.","1200","3561278","4/9/2007 2:00:00 PM","343","4/9/2007 2:11:58 PM","5/13/2021 2:39:41 PM","True","DC=168,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","65","PTR","eb840g1-1553.solomonedwards.com.","900","3657061","3/13/2018 1:00:00 PM","4207","8/7/2017 3:02:17 PM","5/13/2021 2:40:28 PM","True","DC=65,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","100","PTR","chit-d-acerek00.solomonedwards.com.","1200","3596353","4/10/2011 1:00:00 AM","2006","9/13/2010 12:27:17 AM","5/13/2021 2:40:11 PM","True","DC=100,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","253","PTR","chic-l-6110fsx7.solomonedwards.com.","1200","3559939","2/12/2007 7:00:00 PM","336","2/12/2007 7:04:26 PM","5/13/2021 2:39:41 PM","True","DC=253,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","224","PTR","phlc-l-61101hr5.solomonedwards.com.","1200","3556648","9/28/2006 4:00:00 PM","280","9/28/2006 4:03:53 PM","5/13/2021 2:39:40 PM","True","DC=224,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","85","PTR","hou-l-5310m.solomonedwards.com.","1200","3588858","6/1/2010 6:00:00 PM","1329","6/1/2010 6:35:04 PM","5/13/2021 2:40:08 PM","True","DC=85,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","225","PTR","phlm-l-612016nb.solomonedwards.com.","1200","3556648","9/28/2006 4:00:00 PM","281","9/28/2006 4:05:58 PM","5/13/2021 2:39:40 PM","True","DC=225,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","126","PTR","chip-l-63101m70.solomonedwards.com.","1200","3592718","11/9/2010 2:00:00 PM","1591","11/9/2010 2:31:00 PM","5/13/2021 2:40:12 PM","True","DC=126,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","226","PTR","chic-l-631001bf.solomonedwards.com.","1200","3563876","7/26/2007 8:00:00 PM","382","10/4/2006 4:17:08 PM","5/13/2021 2:39:40 PM","True","DC=226,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","86","PTR","chic-l-73001lpp.solomonedwards.com.","1200","3588374","5/12/2010 2:00:00 PM","1320","5/12/2010 2:46:17 PM","5/13/2021 2:40:08 PM","True","DC=86,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","227","PTR","vac-l-901013pg.solomonedwards.com.","1200","3556909","10/9/2006 1:00:00 PM","284","10/9/2006 1:21:45 PM","5/13/2021 2:39:40 PM","True","DC=227,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","228","PTR","chcc-l-61101hjq.solomonedwards.com.","1200","3556909","10/9/2006 1:00:00 PM","285","10/9/2006 1:58:22 PM","5/13/2021 2:39:40 PM","True","DC=228,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","113","PTR","chic-l-6100qwh.solomonedwards.com.","1200","3591685","9/27/2010 1:00:00 PM","1588","8/20/2010 8:28:51 PM","5/13/2021 2:40:11 PM","True","DC=113,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","229","PTR","chic-l-6100476p.solomonedwards.com.","1200","3556956","10/11/2006 12:00:00 PM","288","10/10/2006 6:21:09 PM","5/13/2021 2:39:40 PM","True","DC=229,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","63","PTR","phl-l-sllxcvc.solomonedwards.com.","1200","3613195","3/11/2013 7:00:00 PM","3338","3/11/2013 7:37:54 PM","5/13/2021 2:40:18 PM","True","DC=63,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","87","PTR","chi-shared.solomonedwards.com.","1200","3588428","5/14/2010 8:00:00 PM","1322","5/14/2010 8:58:06 PM","5/13/2021 2:40:08 PM","True","DC=87,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","106","PTR","chic-l-6100qwh.solomonedwards.com.","1200","3591541","9/21/2010 1:00:00 PM","1571","9/21/2010 1:40:56 PM","5/13/2021 2:40:11 PM","True","DC=106,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","230","PTR","atlc-l-63101cxg.solomonedwards.com.","1200","3556986","10/12/2006 6:00:00 PM","289","10/12/2006 6:17:46 PM","5/13/2021 2:39:40 PM","True","DC=230,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","84","PTR","phlm-l-73001l53.solomonedwards.com.","1200","3588542","5/19/2010 2:00:00 PM","1323","5/19/2010 2:26:39 PM","5/13/2021 2:40:08 PM","True","DC=84,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","107","PTR","chic-l-53100pqm.solomonedwards.com.","1200","3587727","4/15/2010 3:00:00 PM","1224","12/31/2009 5:16:08 PM","5/13/2021 2:39:48 PM","True","DC=107,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","194","PTR","chic-l-61100ny5.solomonedwards.com.","1200","3564854","9/5/2007 2:00:00 PM","395","5/7/2007 7:04:51 PM","5/13/2021 2:39:41 PM","True","DC=194,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","78","PTR","chi-l-44034yw.solomonedwards.com.","900","3648907","4/7/2017 7:00:00 PM","4173","4/7/2017 7:05:23 PM","5/13/2021 2:40:26 PM","True","DC=78,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","233","PTR","l-rbermon.solomonedwards.com.","1200","3557607","11/7/2006 3:00:00 PM","294","11/7/2006 3:15:22 PM","5/13/2021 2:39:40 PM","True","DC=233,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","66","PTR","chic-l-840966s.solomonedwards.com.","900","3648973","4/10/2017 1:00:00 PM","4174","1/14/2014 3:36:35 PM","5/13/2021 2:40:26 PM","True","DC=66,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","80","PTR","houb-l-p440g303.solomonedwards.com.","900","3648973","4/10/2017 1:00:00 PM","4175","4/21/2010 1:59:40 PM","5/13/2021 2:40:26 PM","True","DC=80,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","236","PTR","chic-l-6100354p.solomonedwards.com.","1200","3557781","11/14/2006 9:00:00 PM","299","11/14/2006 9:44:06 PM","5/13/2021 2:39:40 PM","True","DC=236,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","115","PTR","phl-l-sllxcvc.solomonedwards.com.","1200","3594399","1/18/2011 3:00:00 PM","1774","1/18/2011 3:08:00 PM","5/13/2021 2:40:12 PM","True","DC=115,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","81","PTR","houb-l-p440g303.solomonedwards.com.","900","3648973","4/10/2017 1:00:00 PM","4176","4/10/2017 1:45:30 PM","5/13/2021 2:40:26 PM","True","DC=81,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","222","PTR","chic-l-74002h50.solomonedwards.com.","1200","3575297","11/13/2008 5:00:00 PM","453","9/25/2006 3:38:44 PM","5/13/2021 2:39:40 PM","True","DC=222,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","239","PTR","chip-l-611000gq.solomonedwards.com.","1200","3563844","7/25/2007 12:00:00 PM","376","11/15/2006 8:59:32 PM","5/13/2021 2:39:40 PM","True","DC=239,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","51","PTR","chi-l-8460b8hr.solomonedwards.com.","900","3620415","1/6/2014 3:00:00 PM","4105","1/6/2014 3:23:59 PM","5/13/2021 2:40:18 PM","True","DC=51,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","79","PTR","chi-l-44034yw.solomonedwards.com.","900","3649068","4/14/2017 12:00:00 PM","4179","4/14/2017 12:59:49 PM","5/13/2021 2:40:26 PM","True","DC=79,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","240","PTR","phla-l-612535n2.solomonedwards.com.","1200","3557822","11/16/2006 2:00:00 PM","311","11/16/2006 2:05:49 PM","5/13/2021 2:39:40 PM","True","DC=240,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","71","PTR","phl-l-8460b8x9.solomonedwards.com.","900","3649141","4/17/2017 1:00:00 PM","4180","1/4/2013 3:33:42 PM","5/13/2021 2:40:26 PM","True","DC=71,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","212","PTR","chic-l-6100542p.solomonedwards.com.","1200","3557925","11/20/2006 9:00:00 PM","315","9/13/2006 2:26:10 PM","5/13/2021 2:39:40 PM","True","DC=212,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","72","PTR","ccicr90kvxad.us.crowncastle.com.","900","3649166","4/18/2017 2:00:00 PM","4181","4/18/2017 2:15:32 PM","5/13/2021 2:40:26 PM","True","DC=72,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","245","PTR","chip-l-63101m2h.solomonedwards.com.","1200","3563821","7/24/2007 1:00:00 PM","373","1/8/2007 5:10:11 PM","5/13/2021 2:39:41 PM","True","DC=245,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","50","PTR","chic-l-64924672.solomonedwards.com.","900","3620581","1/13/2014 1:00:00 PM","4127","1/13/2014 1:06:56 PM","5/13/2021 2:40:18 PM","True","DC=50,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","52","PTR","chip-l-edgenery.solomonedwards.com.","900","3620581","1/13/2014 1:00:00 PM","4128","1/13/2014 1:29:58 PM","5/13/2021 2:40:18 PM","True","DC=52,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","55","PTR","chic-l-e520w7k.solomonedwards.com.","900","3620582","1/13/2014 2:00:00 PM","4131","1/13/2014 2:02:17 PM","5/13/2021 2:40:18 PM","True","DC=55,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","242","PTR","chip-l-63101m70.solomonedwards.com.","1200","3558473","12/13/2006 5:00:00 PM","318","12/13/2006 5:23:00 PM","5/13/2021 2:39:40 PM","True","DC=242,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","246","PTR","dfwc-l-61000p1s.solomonedwards.com.","1200","3559145","1/10/2007 5:00:00 PM","324","1/10/2007 5:28:38 PM","5/13/2021 2:39:41 PM","True","DC=246,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","56","PTR","phlc-l-444029qj.solomonedwards.com.","900","3620582","1/13/2014 2:00:00 PM","4132","1/13/2014 2:10:08 PM","5/13/2021 2:40:18 PM","True","DC=56,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","59","PTR","phl-l-edgefk0cw.solomonedwards.com.","900","3620582","1/13/2014 2:00:00 PM","4134","1/13/2014 2:33:12 PM","5/13/2021 2:40:18 PM","True","DC=59,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","243","PTR","chic-l-10000th5.solomonedwards.com.","1200","3558589","12/18/2006 1:00:00 PM","319","12/18/2006 1:29:31 PM","5/13/2021 2:39:40 PM","True","DC=243,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","64","PTR","chi-l-53101vsn.solomonedwards.com.","900","3620583","1/13/2014 3:00:00 PM","4135","1/13/2014 3:47:58 PM","5/13/2021 2:40:18 PM","True","DC=64,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","102","PTR","chic-d-2200100y.solomonedwards.com.","1200","3582958","9/28/2009 10:00:00 PM","477","9/28/2009 10:41:53 PM","5/13/2021 2:39:48 PM","True","DC=102,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","105","PTR","chic-l-73001lpp.solomonedwards.com.","1200","3585661","1/19/2010 1:00:00 PM","882","9/29/2009 4:04:27 PM","5/13/2021 2:39:48 PM","True","DC=105,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","54","PTR","chip-l-444016rq.solomonedwards.com.","900","3620654","1/16/2014 2:00:00 PM","4144","1/16/2014 2:26:44 PM","5/13/2021 2:40:18 PM","True","DC=54,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","198","PTR","chi-it-test.solomonedwards.com.","1200","3575585","11/25/2008 5:00:00 PM","456","6/28/2006 5:46:02 PM","5/13/2021 2:39:40 PM","True","DC=198,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","53","PTR","chic-l-444016y1.solomonedwards.com.","900","3620678","1/17/2014 2:00:00 PM","4148","1/17/2014 2:00:20 PM","5/13/2021 2:40:18 PM","True","DC=53,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","57","PTR","chic-l-8460b8xd.solomonedwards.com.","900","3620678","1/17/2014 2:00:00 PM","4149","1/17/2014 2:14:53 PM","5/13/2021 2:40:18 PM","True","DC=57,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","218","PTR","chcc-l-61001hr5.solomonedwards.com.","1200","3562847","6/13/2007 11:00:00 PM","353","6/13/2007 11:07:26 PM","5/13/2021 2:39:42 PM","True","DC=218,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","2","PTR","atlc-l-c110m000.solomonedwards.com.","1200","3571866","6/23/2008 6:00:00 PM","424","6/23/2008 6:28:44 PM","5/13/2021 2:39:43 PM","True","DC=2,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","231","PTR","phle-l-tecr520h.solomonedwards.com.","1200","3571887","6/24/2008 3:00:00 PM","425","6/24/2008 3:03:21 PM","5/13/2021 2:39:43 PM","True","DC=231,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","111","PTR","tapit-c-ibm.solomonedwards.com.","1200","3583149","10/6/2009 9:00:00 PM","486","10/6/2009 9:25:25 PM","5/13/2021 2:39:48 PM","True","DC=111,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","183","PTR","dfwl-c-63100pmt.solomonedwards.com.","1200","3576999","1/23/2009 3:00:00 PM","458","1/23/2009 3:51:51 PM","5/13/2021 2:39:45 PM","True","DC=183,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","232","PTR","chic-l-r61i2695.solomonedwards.com.","1200","3571938","6/26/2008 6:00:00 PM","426","6/26/2008 6:11:11 PM","5/13/2021 2:39:43 PM","True","DC=232,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","114","PTR","njc-l-6120170v.solomonedwards.com.","1200","3587725","4/15/2010 1:00:00 PM","1218","4/15/2010 1:54:29 PM","5/13/2021 2:40:08 PM","True","DC=114,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","120","PTR","phl-l-5310m5k5q.solomonedwards.com.","1200","3591013","8/30/2010 1:00:00 PM","1391","8/30/2010 1:51:10 PM","5/13/2021 2:40:11 PM","True","DC=120,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","122","PTR","chic-l-6100qwh.solomonedwards.com.","1200","3591013","8/30/2010 1:00:00 PM","1394","8/30/2010 1:54:45 PM","5/13/2021 2:40:11 PM","True","DC=122,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","116","PTR","chic-l-61200tn9.solomonedwards.com.","1200","3587731","4/15/2010 7:00:00 PM","1225","4/15/2010 7:30:05 PM","5/13/2021 2:40:08 PM","True","DC=116,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","1","PTR","CHI-Router.solomonedwards.com.","3600","0","[static]","148","2/13/2006 4:07:16 PM","5/13/2021 2:39:40 PM","True","DC=1,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","112","PTR","dfwl-c-63100pmt.solomonedwards.com.","1200","3583170","10/7/2009 6:00:00 PM","487","10/7/2009 6:17:32 PM","5/13/2021 2:39:48 PM","True","DC=112,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","77","PTR","chic-l-53100pqm.solomonedwards.com.","1200","3588231","5/6/2010 3:00:00 PM","1316","4/20/2010 12:02:00 PM","5/13/2021 2:40:08 PM","True","DC=77,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","83","PTR","phlc-l-53101vmn.solomonedwards.com.","1200","3588043","4/28/2010 7:00:00 PM","1306","4/28/2010 4:50:20 PM","5/13/2021 2:40:08 PM","True","DC=83,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","151","PTR","user3151.solomonedwards.com.","3600","0","[static]","188","10/7/2004 5:17:27 PM","5/13/2021 2:39:40 PM","True","DC=151,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","152","PTR","user3152.solomonedwards.com.","3600","0","[static]","189","4/4/2005 12:34:08 PM","5/13/2021 2:39:40 PM","True","DC=152,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","153","PTR","user3153.solomonedwards.com.","3600","0","[static]","190","3/21/2005 3:37:35 PM","5/13/2021 2:39:40 PM","True","DC=153,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","154","PTR","user3154.solomonedwards.com.","3600","0","[static]","191","12/29/2004 4:03:40 PM","5/13/2021 2:39:40 PM","True","DC=154,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","155","PTR","user3155.solomonedwards.com.","3600","0","[static]","192","10/20/2004 5:08:51 PM","5/13/2021 2:39:40 PM","True","DC=155,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","156","PTR","user3156.solomonedwards.com.","3600","0","[static]","193","10/25/2004 2:55:13 PM","5/13/2021 2:39:40 PM","True","DC=156,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","157","PTR","user3157.solomonedwards.com.","3600","0","[static]","194","12/9/2004 4:47:54 PM","5/13/2021 2:39:40 PM","True","DC=157,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","158","PTR","user3158.solomonedwards.com.","3600","0","[static]","195","2/16/2005 3:54:46 PM","5/13/2021 2:39:40 PM","True","DC=158,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","159","PTR","user3159.solomonedwards.com.","3600","0","[static]","196","8/2/2005 2:08:34 PM","5/13/2021 2:39:40 PM","True","DC=159,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","160","PTR","user3160.solomonedwards.com.","3600","0","[static]","197","5/16/2005 12:35:58 PM","5/13/2021 2:39:40 PM","True","DC=160,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","18","PTR","chidc01.solomonedwards.com.","1200","3621146","2/6/2014 2:00:00 AM","4151","2/6/2014 2:41:25 AM","5/13/2021 2:40:18 PM","True","DC=18,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","161","PTR","user3161.solomonedwards.com.","3600","0","[static]","198","5/16/2005 2:42:38 PM","5/13/2021 2:39:40 PM","True","DC=161,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","162","PTR","user3162.solomonedwards.com.","3600","0","[static]","199","5/18/2005 12:28:31 PM","5/13/2021 2:39:40 PM","True","DC=162,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","163","PTR","user3163.solomonedwards.com.","3600","0","[static]","200","8/4/2005 6:38:12 PM","5/13/2021 2:39:40 PM","True","DC=163,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","164","PTR","user3164.solomonedwards.com.","3600","0","[static]","201","5/31/2005 2:56:38 PM","5/13/2021 2:39:40 PM","True","DC=164,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
"3.168.192.in-addr.arpa","234","PTR","phls-l-tcm9391h.solomonedwards.com.","1200","3572036","6/30/2008 8:00:00 PM","427","6/30/2008 8:27:24 PM","5/13/2021 2:39:43 PM","True","DC=234,DC=3.168.192.in-addr.arpa,CN=MicrosoftDNS,CN=System,DC=solomonedwards,DC=com"
